file name A,file name B,esn type,number datasets,feedback,test/train,loss
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.9293549244795182
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.4938399448836275
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,1.0283030021588575
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.49714341248726623
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.8873564015435864
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.8803200552048782
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.0651735596499243
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.7534768907069304
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,0.9841805511939767
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.8359600020072179
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.8421877506435639
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.5978919278354636
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.5643928223596184
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,0.8183214284238514
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.4340560501376152
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,0.9874329502528684
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.5386527357342595
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.44042183362429216
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,1.0345175199092518
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.9872986110016523
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.3447957685512444
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.8039585770113493
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.3184010152849124
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.9638867443887225
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.43559478675385865
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,1.3400084845169107
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,1.2510339653323257
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.7867366784208412
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,1.0017656947637903
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.7209802184991891
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,1.2036592789701877
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.44761011414622165
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.963146772003783
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.9502826045445442
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.1475724346426153
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.8083961545388663
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.042426199832924
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.8923236461168874
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.7279176285771746
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.8365279960588918
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.7756440931556984
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.1635813806893456
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.5797842185805717
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.2783773129658575
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.674014246351408
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.32725836659079566
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,1.4234604930199584
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,1.3555678635157944
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.8393064534681773
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,1.1174218660667246
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.7298463706356084
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,1.3196198348813588
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.4112532129023166
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,1.0004135247007606
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,1.0006457611709216
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.1671459635034862
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.8761104510515124
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.021550154110802
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.9738915015247837
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.6520196855206615
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.9921207901184119
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.9332836489064875
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.3320696155932525
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.7521960672434321
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.3724479381775532
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.8809580253646038
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.4979000834421825
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.9362442149550017
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.9310825821336408
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.083364921631742
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.7983831315889286
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,0.957201355346748
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.8535167137133364
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.44804625177651874
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.9586348913768068
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.9597524701907917
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.1078268608748245
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.8342531273381628
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,0.9631508994434248
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.9116183514540674
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.32725836659079566
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,1.4234604930199584
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,1.3555678635157944
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.8393064534681773
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,1.1174218660667246
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.7298463706356084
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,1.3196198348813588
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.5294044363318177
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,1.1770955668141974
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,1.0813513447712895
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.5946995528774524
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.8369164019743126
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.5922750730450612
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,1.0260847351889795
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.7469800595392134
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,0.5687739429129499
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.5580865955073407
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,0.7320542987635332
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.4638767282612127
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,0.8296204259523117
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.5922254362142525
08-09-2021_23-09-43,,mega_ABA,50,yes,test,0.4850454624749756
saves/ESN_C_08-09-2021_23-18-48.pth,,standard_30,50,no,test,1.0274892161566485
saves/ESN_C_loop_08-09-2021_23-18-50.pth,,standard_30,50,yes,test,0.9838364635866221
saves/ESN_C_08-09-2021_23-18-51.pth,,standard_60,50,no,test,1.3085659249129342
saves/ESN_C_loop_08-09-2021_23-18-52.pth,,standard_60,50,yes,test,0.7968725030100632
saves/ESN_A_2_esn_08-09-2021_23-18-54.pth,saves/ESN_B_2_esn_08-09-2021_23-18-54.pth,double_30,50,no,test,1.2759114752534673
saves/ESN_A_2_esnF_08-09-2021_23-18-57.pth,saves/ESN_B_2_esnF_08-09-2021_23-18-57.pth,double_30,50,yes,test,0.8763322939762219
08-09-2021_23-21-26,,mega_ABA,50,yes,train,0.21408035074693627
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,train,1.6999427242519067
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,train,1.4146594491382642
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,train,1.397372196928179
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,train,1.1631639983768964
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,train,2.1616599421656018
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,train,0.5152934507598339
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.26338013131743443
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.7785078634776976
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.5845078722389643
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.457153208505154
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,1.309520113510931
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,2.258549147820666
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.5979885352034296
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.2523894722074176
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.149260823835468
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.1933068707273766
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,0.9545972597877865
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.8375037989920706
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.6630210940257992
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.4893545385956549
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.14890675054371297
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.2273934580562047
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,0.998345219392522
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.0244368936508057
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.744259986015583
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.7071355241626642
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.44665955344258007
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.1346401380726824
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,0.9435165993363647
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,0.9918270375756731
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,0.7778640591244396
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.6699588543143602
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.4362424730740964
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.2825571601179892
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.18526685615571675
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.363117609285945
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.1839718900285696
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.122268269766933
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.9027287593408918
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.852295258936803
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.447266925184982
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.16030120861363426
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,0.5131638202747981
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,0.5784388420615759
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,0.47474893746539143
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.2946661687574258
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.0083980465190747
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.2012704383727787
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.20588470330087974
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.7317394781120523
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.2535356376650906
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.4422351345580937
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,1.0084047441830148
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,2.178436571196571
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.3921864205138494
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.12822198248218175
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,0.7421925124702761
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,0.8890724407988813
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,0.6190999393285918
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.5410135826511843
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.2284605763023744
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.2646757887050279
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.263685210881098
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.6052090349864065
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.4254909760609473
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.3272011549299771
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,1.1222826227868838
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,2.101609894453056
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.46337851834078597
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.18144160646346172
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.0800563404908186
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.2266462401062224
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,0.8740145800381577
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.8719754076780799
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.5734810495688332
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.41603830850338497
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.20842701691755436
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.5689161223380317
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.3996463415203209
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.2828038080762434
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,1.097565144080219
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,2.0664718345140014
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.5298969860918035
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.15587129275639644
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.2691389943227707
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.1223766079651234
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.046548260112628
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.8495907887439543
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.7493193861405294
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.3801601401718917
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.11715964750513118
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,0.7678309565046593
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,0.7972086009665589
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,0.6491830662988017
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.5007193555431935
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.2597765844063573
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.24887365917852855
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.1879870144674044
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.533579422252931
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.1603189021367557
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.278507317745746
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.8979569403216614
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,2.0080654546677623
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.4030020468438825
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.13323400874955604
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.044935198107505
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.0518921689513372
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,0.8549700260355096
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.742692042918723
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.5335493643338443
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.32270134934113404
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.22558945744622982
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.2569483853401258
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.2935254895528927
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.0262042329316965
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,0.9636759500088438
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,1.7567013320939904
saves/ESN_A_2_esnF_08-09-2021_23-30-44.pth,saves/ESN_B_2_esnF_08-09-2021_23-30-44.pth,double_30,50,yes,test,0.47946419982029753
08-09-2021_23-21-26,,mega_ABA,50,yes,test,0.2349495977995978
saves/ESN_C_08-09-2021_23-30-35.pth,,standard_30,50,no,test,1.7623625033624233
saves/ESN_C_loop_08-09-2021_23-30-36.pth,,standard_30,50,yes,test,1.281940238671202
saves/ESN_C_08-09-2021_23-30-37.pth,,standard_60,50,no,test,1.4686473231727273
saves/ESN_C_loop_08-09-2021_23-30-38.pth,,standard_60,50,yes,test,1.0284047474712712
saves/ESN_A_2_esn_08-09-2021_23-30-40.pth,saves/ESN_B_2_esn_08-09-2021_23-30-40.pth,double_30,50,no,test,2.2248886716979905
